Time,Driver,LapTime,NumberOfLaps,NumberOfPitStops,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound_ffill,Stint_ffill,TotalLaps,DriverNumber,DriverAbbreviation,Team,TrackTemp,AirTemp,Humidity,Rainfall,TrackStatus,Season,Race,Session,Circuit,OfficialEventName,LapTimeSeconds,TyreCompound,TyreAge,Stint,EstimatedFuelLoad_kg,Classification,UsedInModel,ClassificationReason,EstimatedFuelEffect_sec,EstimatedTrackEvoEffect_sec,EstimatedThermalEffect_sec,NormalisedLapTime_sec,Provenance,Stint_ID,StintBasePace_sec,EstimatedTyreDegradation_sec,NaiveRawStintDelta_sec
0 days 01:50:03.923000,5,0 days 00:01:10.591000,31,1,,,0 days 00:00:17.815000,0 days 00:00:31.464000,0 days 00:00:21.312000,0 days 01:49:11.169000,0 days 01:49:42.633000,0 days 01:50:03.945000,294.0,228.0,272.0,288.0,False,MEDIUM,1.0,10.0,5,5,Kick Sauber,48.8,30.5,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.591,MEDIUM,10.0,1,60.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.98,-0.426,0.117,68.92,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.448,0.091
0 days 01:51:14.583000,5,0 days 00:01:10.660000,32,1,,,0 days 00:00:17.892000,0 days 00:00:31.504000,0 days 00:00:21.264000,0 days 01:50:21.837000,0 days 01:50:53.341000,0 days 01:51:14.605000,292.0,227.0,273.0,287.0,False,MEDIUM,1.0,11.0,5,5,Kick Sauber,48.7,30.5,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.66,MEDIUM,11.0,1,58.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.931,-0.432,0.114,69.047,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.575,0.16
0 days 01:52:25.455000,5,0 days 00:01:10.872000,33,1,,,0 days 00:00:17.880000,0 days 00:00:31.546000,0 days 00:00:21.446000,0 days 01:51:32.485000,0 days 01:52:04.031000,0 days 01:52:25.477000,290.0,228.0,269.0,287.0,False,MEDIUM,1.0,12.0,5,5,Kick Sauber,48.7,30.6,32.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.872,MEDIUM,12.0,1,57.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.881,-0.437,0.114,69.314,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.842,0.372
0 days 01:53:35.948000,5,0 days 00:01:10.493000,34,1,,,0 days 00:00:17.801000,0 days 00:00:31.287000,0 days 00:00:21.405000,0 days 01:52:43.278000,0 days 01:53:14.565000,0 days 01:53:35.970000,294.0,232.0,270.0,291.0,False,MEDIUM,1.0,13.0,5,5,Kick Sauber,48.5,30.5,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.493,MEDIUM,13.0,1,55.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.832,-0.442,0.11,68.993,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.521,-0.007
0 days 01:54:46.671000,5,0 days 00:01:10.723000,35,1,,,0 days 00:00:17.846000,0 days 00:00:31.435000,0 days 00:00:21.442000,0 days 01:53:53.816000,0 days 01:54:25.251000,0 days 01:54:46.693000,289.0,225.0,270.0,287.0,False,MEDIUM,1.0,14.0,5,5,Kick Sauber,48.5,30.4,32.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.723,MEDIUM,14.0,1,54.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.782,-0.447,0.11,69.278,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.806,0.223
0 days 01:55:57.246000,5,0 days 00:01:10.575000,36,1,,,0 days 00:00:17.720000,0 days 00:00:31.369000,0 days 00:00:21.486000,0 days 01:55:04.413000,0 days 01:55:35.782000,0 days 01:55:57.268000,299.0,232.0,271.0,296.0,False,MEDIUM,1.0,15.0,5,5,Kick Sauber,48.4,30.5,32.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.575,MEDIUM,15.0,1,52.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.733,-0.452,0.108,69.186,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.714,0.075
0 days 01:57:07.862000,5,0 days 00:01:10.616000,37,1,,,0 days 00:00:17.861000,0 days 00:00:31.408000,0 days 00:00:21.347000,0 days 01:56:15.129000,0 days 01:56:46.537000,0 days 01:57:07.884000,289.0,230.0,272.0,289.0,False,MEDIUM,1.0,16.0,5,5,Kick Sauber,48.4,30.5,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.616,MEDIUM,16.0,1,51.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.683,-0.457,0.108,69.282,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.81,0.116
0 days 01:58:18.442000,5,0 days 00:01:10.580000,38,1,,,0 days 00:00:17.775000,0 days 00:00:31.395000,0 days 00:00:21.410000,0 days 01:57:25.659000,0 days 01:57:57.054000,0 days 01:58:18.464000,291.0,228.0,271.0,288.0,False,MEDIUM,1.0,17.0,5,5,Kick Sauber,48.1,30.4,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.58,MEDIUM,17.0,1,49.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.634,-0.461,0.102,69.305,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.833,0.08
0 days 01:59:29.371000,5,0 days 00:01:10.929000,39,1,,,0 days 00:00:17.822000,0 days 00:00:31.495000,0 days 00:00:21.612000,0 days 01:58:36.286000,0 days 01:59:07.781000,0 days 01:59:29.393000,,230.0,270.0,289.0,False,MEDIUM,1.0,18.0,5,5,Kick Sauber,48.7,30.5,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.929,MEDIUM,18.0,1,48.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.584,-0.465,0.114,69.696,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.224,0.429
0 days 02:00:40.166000,5,0 days 00:01:10.795000,40,1,,,0 days 00:00:17.786000,0 days 00:00:31.533000,0 days 00:00:21.476000,0 days 01:59:47.179000,0 days 02:00:18.712000,0 days 02:00:40.188000,294.0,228.0,270.0,290.0,False,MEDIUM,1.0,19.0,5,5,Kick Sauber,49.3,30.8,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.795,MEDIUM,19.0,1,46.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.534,-0.469,0.128,69.602,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.13,0.295
0 days 02:01:51.153000,5,0 days 00:01:10.987000,41,1,,,0 days 00:00:17.906000,0 days 00:00:31.627000,0 days 00:00:21.454000,0 days 02:00:58.094000,0 days 02:01:29.721000,0 days 02:01:51.175000,288.0,227.0,272.0,286.0,False,MEDIUM,1.0,20.0,5,5,Kick Sauber,48.6,30.9,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.987,MEDIUM,20.0,1,45.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.485,-0.473,0.112,69.863,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.391,0.487
0 days 02:03:01.665000,5,0 days 00:01:10.512000,42,1,,,0 days 00:00:17.748000,0 days 00:00:31.481000,0 days 00:00:21.283000,0 days 02:02:08.923000,0 days 02:02:40.404000,0 days 02:03:01.687000,293.0,229.0,271.0,291.0,False,MEDIUM,1.0,21.0,5,5,Kick Sauber,48.4,30.9,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.512,MEDIUM,21.0,1,43.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.435,-0.477,0.108,69.446,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,0.974,0.012
0 days 02:04:12.440000,5,0 days 00:01:10.775000,43,1,,,0 days 00:00:17.806000,0 days 00:00:31.576000,0 days 00:00:21.393000,0 days 02:03:19.493000,0 days 02:03:51.069000,0 days 02:04:12.462000,292.0,229.0,271.0,288.0,False,MEDIUM,1.0,22.0,5,5,Kick Sauber,48.4,30.8,32.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.775,MEDIUM,22.0,1,42.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.386,-0.48,0.108,69.761,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.289,0.275
0 days 02:05:23.410000,5,0 days 00:01:10.970000,44,1,,,0 days 00:00:17.822000,0 days 00:00:31.704000,0 days 00:00:21.444000,0 days 02:04:30.284000,0 days 02:05:01.988000,0 days 02:05:23.432000,293.0,229.0,271.0,288.0,False,MEDIUM,1.0,23.0,5,5,Kick Sauber,48.7,30.8,32.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.97,MEDIUM,23.0,1,40.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.337,-0.483,0.114,70.002,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.53,0.47
0 days 02:06:34.263000,5,0 days 00:01:10.853000,45,1,,,0 days 00:00:17.787000,0 days 00:00:31.610000,0 days 00:00:21.456000,0 days 02:05:41.219000,0 days 02:06:12.829000,0 days 02:06:34.285000,,228.0,270.0,288.0,False,MEDIUM,1.0,24.0,5,5,Kick Sauber,49.1,31.1,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.853,MEDIUM,24.0,1,39.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.287,-0.487,0.123,69.93,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.458,0.353
0 days 02:07:45.165000,5,0 days 00:01:10.902000,46,1,,,0 days 00:00:17.841000,0 days 00:00:31.678000,0 days 00:00:21.383000,0 days 02:06:52.126000,0 days 02:07:23.804000,0 days 02:07:45.187000,290.0,228.0,272.0,286.0,False,MEDIUM,1.0,25.0,5,5,Kick Sauber,49.1,31.2,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.902,MEDIUM,25.0,1,37.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.238,-0.49,0.123,70.031,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.559,0.402
0 days 02:08:55.869000,5,0 days 00:01:10.704000,47,1,,,0 days 00:00:17.868000,0 days 00:00:31.487000,0 days 00:00:21.349000,0 days 02:08:03.055000,0 days 02:08:34.542000,0 days 02:08:55.891000,293.0,230.0,271.0,288.0,False,MEDIUM,1.0,26.0,5,5,Kick Sauber,48.9,31.2,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.704,MEDIUM,26.0,1,36.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.188,-0.492,0.119,69.889,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.417,0.204
0 days 02:10:07.060000,5,0 days 00:01:11.191000,48,1,,,0 days 00:00:18.024000,0 days 00:00:31.697000,0 days 00:00:21.470000,0 days 02:09:13.915000,0 days 02:09:45.612000,0 days 02:10:07.082000,291.0,229.0,272.0,286.0,False,MEDIUM,1.0,27.0,5,5,Kick Sauber,48.0,31.3,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,71.191,MEDIUM,27.0,1,34.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,1.139,-0.495,0.1,70.447,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s1,68.472,1.975,0.691
0 days 02:14:00.574000,5,0 days 00:01:09.997000,51,2,,,0 days 00:00:17.671000,0 days 00:00:31.105000,0 days 00:00:21.221000,0 days 02:13:08.270000,0 days 02:13:39.375000,0 days 02:14:00.596000,290.0,231.0,273.0,290.0,True,HARD,2.0,2.0,5,5,Kick Sauber,48.7,31.1,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.997,HARD,2.0,2,30.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.99,-0.502,0.045,69.464,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.159,0.211
0 days 02:15:10.360000,5,0 days 00:01:09.786000,52,2,,,0 days 00:00:17.641000,0 days 00:00:31.070000,0 days 00:00:21.075000,0 days 02:14:18.237000,0 days 02:14:49.307000,0 days 02:15:10.382000,289.0,232.0,280.0,290.0,True,HARD,2.0,3.0,5,5,Kick Sauber,48.7,31.1,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.786,HARD,3.0,2,28.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.941,-0.505,0.045,69.305,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.0,0.0
0 days 02:16:19.793000,5,0 days 00:01:09.433000,53,2,,,0 days 00:00:17.454000,0 days 00:00:30.994000,0 days 00:00:20.985000,0 days 02:15:27.836000,0 days 02:15:58.830000,0 days 02:16:19.815000,288.0,228.0,274.0,288.0,True,HARD,2.0,4.0,5,5,Kick Sauber,48.7,31.1,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.433,HARD,4.0,2,27.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.891,-0.507,0.045,69.004,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.0,-0.353
0 days 02:17:29.469000,5,0 days 00:01:09.676000,54,2,,,0 days 00:00:17.634000,0 days 00:00:30.938000,0 days 00:00:21.104000,0 days 02:16:37.449000,0 days 02:17:08.387000,0 days 02:17:29.491000,293.0,233.0,273.0,294.0,False,HARD,2.0,5.0,5,5,Kick Sauber,48.4,31.0,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.676,HARD,5.0,2,25.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.842,-0.509,0.041,69.302,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.0,-0.11
0 days 02:18:39.776000,5,0 days 00:01:10.307000,55,2,,,0 days 00:00:17.773000,0 days 00:00:31.093000,0 days 00:00:21.441000,0 days 02:17:47.264000,0 days 02:18:18.357000,0 days 02:18:39.798000,288.0,232.0,280.0,302.0,False,HARD,2.0,6.0,5,5,Kick Sauber,48.6,31.0,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,70.307,HARD,6.0,2,24.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.792,-0.511,0.044,69.982,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.677,0.521
0 days 02:19:49.628000,5,0 days 00:01:09.852000,56,2,,,0 days 00:00:17.525000,0 days 00:00:31.293000,0 days 00:00:21.034000,0 days 02:18:57.323000,0 days 02:19:28.616000,0 days 02:19:49.650000,319.0,232.0,272.0,288.0,False,HARD,2.0,7.0,5,5,Kick Sauber,48.5,30.9,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.852,HARD,7.0,2,22.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.743,-0.513,0.042,69.58,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.275,0.066
0 days 02:20:59.583000,5,0 days 00:01:09.955000,57,2,,,0 days 00:00:17.777000,0 days 00:00:31.207000,0 days 00:00:20.971000,0 days 02:20:07.427000,0 days 02:20:38.634000,0 days 02:20:59.605000,288.0,232.0,274.0,288.0,False,HARD,2.0,8.0,5,5,Kick Sauber,48.2,30.9,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.955,HARD,8.0,2,21.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.693,-0.514,0.038,69.738,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.433,0.169
0 days 02:22:09.231000,5,0 days 00:01:09.648000,58,2,,,0 days 00:00:17.736000,0 days 00:00:31.062000,0 days 00:00:20.850000,0 days 02:21:17.341000,0 days 02:21:48.403000,0 days 02:22:09.253000,,232.0,276.0,288.0,False,HARD,2.0,9.0,5,5,Kick Sauber,47.5,30.9,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.648,HARD,9.0,2,19.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.644,-0.516,0.03,69.49,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.185,-0.138
0 days 02:23:18.520000,5,0 days 00:01:09.289000,59,2,,,0 days 00:00:17.658000,0 days 00:00:30.799000,0 days 00:00:20.832000,0 days 02:22:26.911000,0 days 02:22:57.710000,0 days 02:23:18.542000,291.0,235.0,276.0,288.0,True,HARD,2.0,10.0,5,5,Kick Sauber,48.2,30.7,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.289,HARD,10.0,2,18.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.594,-0.518,0.038,69.175,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.0,-0.497
0 days 02:24:27.767000,5,0 days 00:01:09.247000,60,2,,,0 days 00:00:17.615000,0 days 00:00:30.846000,0 days 00:00:20.786000,0 days 02:23:36.157000,0 days 02:24:07.003000,0 days 02:24:27.789000,,235.0,275.0,288.0,True,HARD,2.0,11.0,5,5,Kick Sauber,48.6,30.7,31.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.247,HARD,11.0,2,16.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.544,-0.519,0.044,69.178,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.0,-0.539
0 days 02:25:37.069000,5,0 days 00:01:09.302000,61,2,,,0 days 00:00:17.584000,0 days 00:00:30.947000,0 days 00:00:20.771000,0 days 02:24:45.373000,0 days 02:25:16.320000,0 days 02:25:37.091000,,231.0,274.0,287.0,False,HARD,2.0,12.0,5,5,Kick Sauber,48.6,31.0,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.302,HARD,12.0,2,15.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.495,-0.521,0.044,69.284,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.0,-0.484
0 days 02:26:46.444000,5,0 days 00:01:09.375000,62,2,,,0 days 00:00:17.647000,0 days 00:00:30.940000,0 days 00:00:20.788000,0 days 02:25:54.738000,0 days 02:26:25.678000,0 days 02:26:46.466000,293.0,233.0,275.0,288.0,False,HARD,2.0,13.0,5,5,Kick Sauber,48.3,31.1,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.375,HARD,13.0,2,13.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.446,-0.522,0.04,69.411,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.106,-0.411
0 days 02:27:55.705000,5,0 days 00:01:09.261000,63,2,,,0 days 00:00:17.568000,0 days 00:00:30.848000,0 days 00:00:20.845000,0 days 02:27:04.034000,0 days 02:27:34.882000,0 days 02:27:55.727000,291.0,232.0,276.0,289.0,False,HARD,2.0,14.0,5,5,Kick Sauber,48.2,31.2,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.261,HARD,14.0,2,12.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.396,-0.523,0.038,69.35,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.045,-0.525
0 days 02:29:04.959000,5,0 days 00:01:09.254000,64,2,,,0 days 00:00:17.602000,0 days 00:00:30.861000,0 days 00:00:20.791000,0 days 02:28:13.329000,0 days 02:28:44.190000,0 days 02:29:04.981000,289.0,235.0,277.0,295.0,False,HARD,2.0,15.0,5,5,Kick Sauber,48.0,31.3,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.254,HARD,15.0,2,10.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.347,-0.525,0.036,69.396,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.091,-0.532
0 days 02:30:14.375000,5,0 days 00:01:09.416000,65,2,,,0 days 00:00:17.580000,0 days 00:00:30.951000,0 days 00:00:20.885000,0 days 02:29:22.561000,0 days 02:29:53.512000,0 days 02:30:14.397000,295.0,235.0,276.0,295.0,False,HARD,2.0,16.0,5,5,Kick Sauber,47.5,31.3,30.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.416,HARD,16.0,2,9.0,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.297,-0.526,0.03,69.615,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.31,-0.37
0 days 02:31:24.319000,5,0 days 00:01:09.944000,66,2,,,0 days 00:00:17.752000,0 days 00:00:31.106000,0 days 00:00:21.086000,0 days 02:30:32.149000,0 days 02:31:03.255000,0 days 02:31:24.341000,293.0,236.0,282.0,293.0,False,HARD,2.0,17.0,5,5,Kick Sauber,47.5,31.0,32.0,False,1,2025,2025-06-29_Austrian_Grand_Prix,2025-06-29_Race,Spielberg,2025-06-29 Austrian Grand Prix,69.944,HARD,17.0,2,7.5,GREEN_VALID,True,Clean flying lap with observable degradation dynamics.,0.247,-0.527,0.03,70.194,FASTF1_CACHE_GROUNDED,2025_2025-06-29_Austrian_Grand_Prix_5_s2,69.305,0.889,0.158
